#Myklemyr, 76.10.0, Vannføring, dogn
Tidspunkt;Vannføring (m³/s);Korrigert;Kontrollert
2020-01-01 11:00:00Z;7,354749;0;3
2020-01-02 11:00:00Z;9,494018;0;3
2020-01-03 11:00:00Z;23,79089;0;3
2020-01-04 11:00:00Z;7,912845;0;3
2020-01-05 11:00:00Z;5,80639;0;3
2020-01-06 11:00:00Z;5,25191;0;3
2020-01-07 11:00:00Z;8,004552;0;3
2020-01-08 11:00:00Z;22,69025;0;3
2020-01-09 11:00:00Z;9,601605;0;3
2020-01-10 11:00:00Z;6,220448;0;3
2020-01-11 11:00:00Z;5,542632;0;3
2020-01-12 11:00:00Z;6,638389;0;3
2020-01-13 11:00:00Z;5,375983;0;3
2020-01-14 11:00:00Z;5,391541;0;3
2020-01-15 11:00:00Z;6,509647;0;3
2020-01-16 11:00:00Z;7,807987;0;3
2020-01-17 11:00:00Z;6,852014;0;3
2020-01-18 11:00:00Z;5,519599;0;3
2020-01-19 11:00:00Z;4,644753;0;3
2020-01-20 11:00:00Z;4,846005;0;3
2020-01-21 11:00:00Z;27,12738;0;3
2020-01-22 11:00:00Z;13,25069;0;3
2020-01-23 11:00:00Z;7,736652;0;3
2020-01-24 11:00:00Z;8,858108;0;3
2020-01-25 11:00:00Z;6,535415;0;3
2020-01-26 11:00:00Z;6,126243;0;3
2020-01-27 11:00:00Z;6,050411;0;3
2020-01-28 11:00:00Z;5,650292;0;3
2020-01-29 11:00:00Z;4,740175;0;3
2020-01-30 11:00:00Z;4,25315;0;3
2020-01-31 11:00:00Z;3,929224;0;3
2020-02-01 11:00:00Z;4,046084;0;3
2020-02-02 11:00:00Z;3,935644;0;3
2020-02-03 11:00:00Z;3,01226;0;3
2020-02-04 11:00:00Z;2,885396;0;3
2020-02-05 11:00:00Z;3,224834;0;3
2020-02-06 11:00:00Z;3,933893;0;3
2020-02-07 11:00:00Z;4,103335;0;3
2020-02-08 11:00:00Z;3,648754;0;3
2020-02-09 11:00:00Z;5,066421;0;3
2020-02-10 11:00:00Z;7,521659;0;3
2020-02-11 11:00:00Z;5,512919;0;3
2020-02-12 11:00:00Z;4,512807;0;3
2020-02-13 11:00:00Z;3,782117;0;3
2020-02-14 11:00:00Z;3,371973;0;3
2020-02-15 11:00:00Z;3,226315;0;3
2020-02-16 11:00:00Z;4,991038;0;3
2020-02-17 11:00:00Z;8,515295;0;3
2020-02-18 11:00:00Z;9,402011;0;3
2020-02-19 11:00:00Z;6,279839;0;3
2020-02-20 11:00:00Z;4,890787;0;3
2020-02-21 11:00:00Z;4,792481;0;3
2020-02-22 11:00:00Z;7,818666;0;3
2020-02-23 11:00:00Z;5,316913;0;3
2020-02-24 11:00:00Z;4,204011;0;3
2020-02-25 11:00:00Z;3,317127;0;3
2020-02-26 11:00:00Z;3,001476;0;3
2020-02-27 11:00:00Z;3,142096;0;3
2020-02-28 11:00:00Z;2,973873;0;3
2020-02-29 11:00:00Z;2,751233;0;3
2020-03-01 11:00:00Z;2,782561;0;3
2020-03-02 11:00:00Z;2,614657;0;3
2020-03-03 11:00:00Z;2,48263;0;3
2020-03-04 11:00:00Z;2,413459;0;3
2020-03-05 11:00:00Z;2,325042;0;3
2020-03-06 11:00:00Z;2,289783;0;3
2020-03-07 11:00:00Z;2,240025;0;3
2020-03-08 11:00:00Z;2,773938;0;3
2020-03-09 11:00:00Z;6,062132;0;3
2020-03-10 11:00:00Z;5,240364;0;3
2020-03-11 11:00:00Z;4,557779;0;3
2020-03-12 11:00:00Z;4,607978;0;3
2020-03-13 11:00:00Z;3,746864;0;3
2020-03-14 11:00:00Z;3,153026;0;3
2020-03-15 11:00:00Z;3,097519;0;3
2020-03-16 11:00:00Z;2,993129;0;3
2020-03-17 11:00:00Z;3,64144;0;3
2020-03-18 11:00:00Z;4,575597;0;3
2020-03-19 11:00:00Z;3,711257;0;3
2020-03-20 11:00:00Z;3,263352;0;3
2020-03-21 11:00:00Z;2,850177;0;3
2020-03-22 11:00:00Z;2,769772;0;3
2020-03-23 11:00:00Z;2,660232;0;3
2020-03-24 11:00:00Z;3,251628;0;3
2020-03-25 11:00:00Z;7,817696;0;3
2020-03-26 11:00:00Z;11,70035;0;3
2020-03-27 11:00:00Z;7,9014;0;3
2020-03-28 11:00:00Z;6,3812;0;3
2020-03-29 11:00:00Z;5,285365;0;3
2020-03-30 11:00:00Z;4,559784;0;3
2020-03-31 11:00:00Z;4,087874;0;3
2020-04-01 11:00:00Z;4,634782;0;3
2020-04-02 11:00:00Z;5,269002;0;3
2020-04-03 11:00:00Z;4,281749;0;3
2020-04-04 11:00:00Z;3,662267;0;3
2020-04-05 11:00:00Z;3,304852;0;3
2020-04-06 11:00:00Z;3,168765;0;3
2020-04-07 11:00:00Z;6,077961;0;3
2020-04-08 11:00:00Z;10,04124;0;3
2020-04-09 11:00:00Z;8,508248;0;3
2020-04-10 11:00:00Z;6,249678;0;3
2020-04-11 11:00:00Z;5,643161;0;3
2020-04-12 11:00:00Z;5,711793;0;3
2020-04-13 11:00:00Z;5,624355;0;3
2020-04-14 11:00:00Z;4,875808;0;3
2020-04-15 11:00:00Z;8,070974;0;3
2020-04-16 11:00:00Z;11,08227;0;3
2020-04-17 11:00:00Z;7,254755;0;3
2020-04-18 11:00:00Z;6,508573;0;3
2020-04-19 11:00:00Z;6,802065;0;3
2020-04-20 11:00:00Z;8,799983;0;3
2020-04-21 11:00:00Z;12,7968;0;3
2020-04-22 11:00:00Z;15,77098;0;3
2020-04-23 11:00:00Z;17,51411;0;3
2020-04-24 11:00:00Z;18,2278;0;3
2020-04-25 11:00:00Z;15,92021;0;3
2020-04-26 11:00:00Z;14,76384;0;3
2020-04-27 11:00:00Z;13,51134;0;3
2020-04-28 11:00:00Z;11,66339;0;3
2020-04-29 11:00:00Z;9,366387;0;3
2020-04-30 11:00:00Z;8,234506;0;3
2020-05-01 11:00:00Z;8,16094;0;3
2020-05-02 11:00:00Z;7,685606;0;3
2020-05-03 11:00:00Z;8,38271;0;3
2020-05-04 11:00:00Z;8,538332;0;3
2020-05-05 11:00:00Z;7,842256;0;3
2020-05-06 11:00:00Z;7,62819;0;3
2020-05-07 11:00:00Z;8,972091;0;3
2020-05-08 11:00:00Z;10,33824;0;3
2020-05-09 11:00:00Z;11,84392;0;3
2020-05-10 11:00:00Z;9,234679;0;3
2020-05-11 11:00:00Z;7,415958;0;3
2020-05-12 11:00:00Z;6,939723;0;3
2020-05-13 11:00:00Z;6,432454;0;3
2020-05-14 11:00:00Z;6,142308;0;3
2020-05-15 11:00:00Z;5,813045;0;3
2020-05-16 11:00:00Z;5,734829;0;3
2020-05-17 11:00:00Z;5,420517;0;3
2020-05-18 11:00:00Z;6,09309;0;3
2020-05-19 11:00:00Z;7,561411;0;3
2020-05-20 11:00:00Z;8,82868;0;3
2020-05-21 11:00:00Z;11,62338;0;3
2020-05-22 11:00:00Z;27,50454;0;3
2020-05-23 11:00:00Z;76,58135;0;3
2020-05-24 11:00:00Z;54,88;0;3
2020-05-25 11:00:00Z;44,84222;0;3
2020-05-26 11:00:00Z;38,40269;0;3
2020-05-27 11:00:00Z;33,12311;0;3
2020-05-28 11:00:00Z;29,64866;0;3
2020-05-29 11:00:00Z;28,37772;0;3
2020-05-30 11:00:00Z;43,31683;0;3
2020-05-31 11:00:00Z;74,10198;0;3
2020-06-01 11:00:00Z;73,7809;0;3
2020-06-02 11:00:00Z;67,69265;0;3
2020-06-03 11:00:00Z;63,2327;0;3
2020-06-04 11:00:00Z;68,05502;0;3
2020-06-05 11:00:00Z;58,04784;0;3
2020-06-06 11:00:00Z;58,63924;0;3
2020-06-07 11:00:00Z;60,3918;0;3
2020-06-08 11:00:00Z;49,34065;0;3
2020-06-09 11:00:00Z;41,80762;0;3
2020-06-10 11:00:00Z;49,80964;0;3
2020-06-11 11:00:00Z;51,90072;0;3
2020-06-12 11:00:00Z;40,35199;0;3
2020-06-13 11:00:00Z;31,36761;0;3
2020-06-14 11:00:00Z;23,49904;0;3
2020-06-15 11:00:00Z;26,752;0;3
2020-06-16 11:00:00Z;87,68871;0;3
2020-06-17 11:00:00Z;125,0599;0;3
2020-06-18 11:00:00Z;116,4106;0;3
2020-06-19 11:00:00Z;117,1956;0;3
2020-06-20 11:00:00Z;119,9048;0;3
2020-06-21 11:00:00Z;153,032;0;3
2020-06-22 11:00:00Z;143,2775;0;3
2020-06-23 11:00:00Z;95,88029;0;3
2020-06-24 11:00:00Z;115,1199;0;3
2020-06-25 11:00:00Z;141,1629;0;3
2020-06-26 11:00:00Z;144,5847;0;3
2020-06-27 11:00:00Z;142,8142;0;3
2020-06-28 11:00:00Z;191,0273;0;3
2020-06-29 11:00:00Z;151,045;0;3
2020-06-30 11:00:00Z;105,4561;0;3
2020-07-01 11:00:00Z;87,80364;0;3
2020-07-02 11:00:00Z;68,00739;0;3
2020-07-03 11:00:00Z;54,91854;0;3
2020-07-04 11:00:00Z;42,51763;0;3
2020-07-05 11:00:00Z;48,02314;0;3
2020-07-06 11:00:00Z;62,07885;0;3
2020-07-07 11:00:00Z;52,48809;0;3
2020-07-08 11:00:00Z;40,63204;0;3
2020-07-09 11:00:00Z;36,11126;0;3
2020-07-10 11:00:00Z;34,77348;0;3
2020-07-11 11:00:00Z;34,47519;0;3
2020-07-12 11:00:00Z;32,04998;0;3
2020-07-13 11:00:00Z;32,1069;0;3
2020-07-14 11:00:00Z;32,55861;0;3
2020-07-15 11:00:00Z;45,03077;0;3
2020-07-16 11:00:00Z;56,08602;0;3
2020-07-17 11:00:00Z;82,49137;0;3
2020-07-18 11:00:00Z;100,5566;0;3
2020-07-19 11:00:00Z;92,68013;0;3
2020-07-20 11:00:00Z;66,42278;0;3
2020-07-21 11:00:00Z;53,46066;0;3
2020-07-22 11:00:00Z;43,85273;0;3
2020-07-23 11:00:00Z;36,48614;0;3
2020-07-24 11:00:00Z;33,16729;0;3
2020-07-25 11:00:00Z;33,55092;0;3
2020-07-26 11:00:00Z;54,81123;0;3
2020-07-27 11:00:00Z;138,9775;0;3
2020-07-28 11:00:00Z;109,4743;0;3
2020-07-29 11:00:00Z;93,19568;0;3
2020-07-30 11:00:00Z;73,03229;0;3
2020-07-31 11:00:00Z;75,8611;0;3
2020-08-01 11:00:00Z;87,07579;0;3
2020-08-02 11:00:00Z;95,61831;0;3
2020-08-03 11:00:00Z;135,3136;0;3
2020-08-04 11:00:00Z;71,5675;0;3
2020-08-05 11:00:00Z;76,8699;0;3
2020-08-06 11:00:00Z;93,95659;0;3
2020-08-07 11:00:00Z;96,52514;0;3
2020-08-08 11:00:00Z;113,1762;0;3
2020-08-09 11:00:00Z;89,6556;0;3
2020-08-10 11:00:00Z;67,34436;0;3
2020-08-11 11:00:00Z;73,05437;0;3
2020-08-12 11:00:00Z;81,1887;0;3
2020-08-13 11:00:00Z;111,3061;0;3
2020-08-14 11:00:00Z;94,6602;0;3
2020-08-15 11:00:00Z;74,18459;0;3
2020-08-16 11:00:00Z;79,01716;0;3
2020-08-17 11:00:00Z;83,77895;0;3
2020-08-18 11:00:00Z;82,20914;0;3
2020-08-19 11:00:00Z;77,95434;0;3
2020-08-20 11:00:00Z;72,02757;0;3
2020-08-21 11:00:00Z;94,35773;0;3
2020-08-22 11:00:00Z;200,4723;0;3
2020-08-23 11:00:00Z;161,4801;0;3
2020-08-24 11:00:00Z;100,9197;0;3
2020-08-25 11:00:00Z;52,88887;0;3
2020-08-26 11:00:00Z;38,28161;0;3
2020-08-27 11:00:00Z;33,00652;0;3
2020-08-28 11:00:00Z;27,73065;0;3
2020-08-29 11:00:00Z;26,22392;0;3
2020-08-30 11:00:00Z;25,23381;0;3
2020-08-31 11:00:00Z;20,22396;0;3
2020-09-01 11:00:00Z;18,14231;0;3
2020-09-02 11:00:00Z;21,15187;0;3
2020-09-03 11:00:00Z;26,70492;0;3
2020-09-04 11:00:00Z;47,0845;0;3
2020-09-05 11:00:00Z;47,91286;0;3
2020-09-06 11:00:00Z;39,43109;0;3
2020-09-07 11:00:00Z;27,95457;0;3
2020-09-08 11:00:00Z;52,50068;0;3
2020-09-09 11:00:00Z;44,84181;0;3
2020-09-10 11:00:00Z;29,91838;0;3
2020-09-11 11:00:00Z;31,0097;0;3
2020-09-12 11:00:00Z;82,16367;0;3
2020-09-13 11:00:00Z;51,58856;0;3
2020-09-14 11:00:00Z;38,21249;0;3
2020-09-15 11:00:00Z;60,39382;0;3
2020-09-16 11:00:00Z;80,85851;0;3
2020-09-17 11:00:00Z;35,8586;0;3
2020-09-18 11:00:00Z;31,27469;0;3
2020-09-19 11:00:00Z;33,33837;0;3
2020-09-20 11:00:00Z;26,89102;0;3
2020-09-21 11:00:00Z;41,75744;0;3
2020-09-22 11:00:00Z;65,63373;0;3
2020-09-23 11:00:00Z;73,98947;0;3
2020-09-24 11:00:00Z;110,2676;0;3
2020-09-25 11:00:00Z;77,92531;0;3
2020-09-26 11:00:00Z;36,68953;0;3
2020-09-27 11:00:00Z;27,58224;0;3
2020-09-28 11:00:00Z;35,71798;0;3
2020-09-29 11:00:00Z;45,28408;0;3
2020-09-30 11:00:00Z;52,4023;0;3
2020-10-01 11:00:00Z;51,64381;0;3
2020-10-02 11:00:00Z;39,71859;0;3
2020-10-03 11:00:00Z;34,71488;0;3
2020-10-04 11:00:00Z;34,66018;0;3
2020-10-05 11:00:00Z;42,96742;0;3
2020-10-06 11:00:00Z;32,47307;0;3
2020-10-07 11:00:00Z;26,29787;0;3
2020-10-08 11:00:00Z;27,90186;0;3
2020-10-09 11:00:00Z;22,20705;0;3
2020-10-10 11:00:00Z;16,52301;0;3
2020-10-11 11:00:00Z;13,14506;0;3
2020-10-12 11:00:00Z;10,80095;0;3
2020-10-13 11:00:00Z;8,495432;0;3
2020-10-14 11:00:00Z;7,554438;0;3
2020-10-15 11:00:00Z;7,003231;0;3
2020-10-16 11:00:00Z;6,916281;0;3
2020-10-17 11:00:00Z;6,606919;0;3
2020-10-18 11:00:00Z;6,113523;0;3
2020-10-19 11:00:00Z;5,610657;0;3
2020-10-20 11:00:00Z;5,407819;0;3
2020-10-21 11:00:00Z;5,568029;0;3
2020-10-22 11:00:00Z;6,762268;0;3
2020-10-23 11:00:00Z;6,958617;0;3
2020-10-24 11:00:00Z;6,03907;0;3
2020-10-25 11:00:00Z;24,03203;0;3
2020-10-26 11:00:00Z;15,99007;0;3
2020-10-27 11:00:00Z;9,137738;0;3
2020-10-28 11:00:00Z;7,913806;0;3
2020-10-29 11:00:00Z;13,7501;0;3
2020-10-30 11:00:00Z;8,658828;0;3
2020-10-31 11:00:00Z;8,379677;0;3
2020-11-01 11:00:00Z;14,20063;0;3
2020-11-02 11:00:00Z;36,27481;0;3
2020-11-03 11:00:00Z;19,01847;0;3
2020-11-04 11:00:00Z;13,10588;0;3
2020-11-05 11:00:00Z;10,99705;0;3
2020-11-06 11:00:00Z;26,7824;0;3
2020-11-07 11:00:00Z;17,903;0;3
2020-11-08 11:00:00Z;12,72037;0;3
2020-11-09 11:00:00Z;12,23687;0;3
2020-11-10 11:00:00Z;7,270575;0;3
2020-11-11 11:00:00Z;8,536333;0;3
2020-11-12 11:00:00Z;12,55627;0;3
2020-11-13 11:00:00Z;8,383697;0;3
2020-11-14 11:00:00Z;7,846008;0;3
2020-11-15 11:00:00Z;11,73557;0;3
2020-11-16 11:00:00Z;61,01328;0;3
2020-11-17 11:00:00Z;37,65702;0;3
2020-11-18 11:00:00Z;88,46672;0;3
2020-11-19 11:00:00Z;65,94494;0;3
2020-11-20 11:00:00Z;18,58401;0;3
2020-11-21 11:00:00Z;13,38706;0;3
2020-11-22 11:00:00Z;21,34811;0;3
2020-11-23 11:00:00Z;10,95749;0;3
2020-11-24 11:00:00Z;8,099624;0;3
2020-11-25 11:00:00Z;20,40978;0;3
2020-11-26 11:00:00Z;13,06143;0;3
2020-11-27 11:00:00Z;7,816217;0;3
2020-11-28 11:00:00Z;6,440779;0;3
2020-11-29 11:00:00Z;5,864468;0;3
2020-11-30 11:00:00Z;5,714728;0;3
2020-12-01 11:00:00Z;5,533786;0;3
2020-12-02 11:00:00Z;4,917547;0;3
2020-12-03 11:00:00Z;5,1373;0;3
2020-12-04 11:00:00Z;4,789109;0;3
2020-12-05 11:00:00Z;4,107723;0;3
2020-12-06 11:00:00Z;4,062385;0;3
2020-12-07 11:00:00Z;3,972126;0;3
2020-12-08 11:00:00Z;3,927894;0;3
2020-12-09 11:00:00Z;3,970786;0;3
2020-12-10 11:00:00Z;3,714717;0;3
2020-12-11 11:00:00Z;3,55312;0;3
2020-12-12 11:00:00Z;3,370487;0;3
2020-12-13 11:00:00Z;3,218734;0;3
2020-12-14 11:00:00Z;3,166346;0;3
2020-12-15 11:00:00Z;3,189929;0;3
2020-12-16 11:00:00Z;3,175034;0;3
2020-12-17 11:00:00Z;4,526606;0;3
2020-12-18 11:00:00Z;5,184341;0;3
2020-12-19 11:00:00Z;16,0104;0;3
2020-12-20 11:00:00Z;42,7755;0;3
2020-12-21 11:00:00Z;20,26595;0;3
2020-12-22 11:00:00Z;12,22692;0;3
2020-12-23 11:00:00Z;8,996414;0;3
2020-12-24 11:00:00Z;6,588027;0;3
2020-12-25 11:00:00Z;5,307643;0;3
2020-12-26 11:00:00Z;5,070277;0;3
2020-12-27 11:00:00Z;5,010613;0;3
2020-12-28 11:00:00Z;5,133031;0;3
2020-12-29 11:00:00Z;4,490008;0;3
2020-12-30 11:00:00Z;4,041992;0;3
